,job_id,skill
468,68, Node.js
469,68, Cucumber
470,68, Gherkin
471,68, Selenium
472,68, Nightwatch
473,68, Mocha
474,68, Chai
475,68, JUnit
476,68, SQL
477,68, Linux
478,68, AWS
479,69,agile
480,69, XP
481,69, Kanban 
482,70,HTML5
483,70, CSS
484,70, REST
485,70, Websocket
486,70, UI/UX
487,70, Elm
488,71,GIS
489,71, Java
490,71, Android
491,71, Swift
492,72,ElasticSearch
493,72, Mysql
494,72, Grails
495,72, Spring
496,72, Spring-Boot
497,72, Hibernate
498,72, Apache Tomcat
499,72, AWS
500,72, RestAPI
501,72, agile
502,72, Scrum
503,72, Kanban
504,73,ERP-systems
505,73, SAP
506,73, SQL
507,74,Scrum
508,74, Kanban
509,74, Waterfall
510,74, UML modeling
511,75,Excel
512,75, SQL
513,75, Pentaho
514,75, Talend
515,75, A/B testing
516,76,python
517,76, Linux/Unix
518,76, scikit-learn
519,76, TensorFlow
520,77,Javascript
521,77, Angular
522,77, Redux
523,77, React
524,77, UX/UI
525,77, RxJava
526,77, NoSQL
527,77, Couchbase
528,78,Java
529,78, Node.js
530,78, JavaScript
531,78, React.js
532,78, ES6
533,78, SQL
534,78, NoSQL
535,79,Server administration
536,80,Javascript
537,80, Angular
538,80, React.js
539,80, Gulp
540,80, SASS/LESS
541,80, Browserify
542,81,
543,82,PHP5/OOP
544,82, MySQL
545,82, REST/SOAP
546,82, Elasticsearch
547,82, Magento
548,83,PHP
549,83, Javascript
550,83, Magento
551,84,Java8
552,84, Spring (DI
553,84, Security
554,84, Scheduling
555,84, Tx
556,84, Spring REST
557,84, Spring WS)
558,84, Spring Cloud Netflix (Eureka
559,84, Ribbon)
560,84, Messaging JMS / AMQP
561,84, Maven
562,84, PostgreSQL
563,84, Dynamo DB
564,84, Redis
565,84, Hybrid Cloud Technologies
566,85,Angular
567,85, Backbone
568,85, react
569,85, Redux
570,85, Webpack
571,85, Universal rendering
572,85, Marionette
573,85, SCSS
574,85, Node
575,86,Linux/UNIX
576,86, nginx
577,86, php-fpm
578,86, memcached
579,86, redis
580,86, MySQL
581,86, JVM
582,86, node.js
583,86, Ansible
584,86, CloudFormation
585,86, EC2
586,86, Route 53
587,86, Elasticache
588,86, RDS
589,86, Redshift
590,86, Elasticsearch
591,86, AWS
592,86, Bash
593,86, Python
594,86, Ruby
595,86, PHP
596,87,Jira
597,87, Confluence
598,87, GIT
599,87, SQL
600,87, NoSQL
601,87, 
602,88,HTML5
603,88, CSS
604,88, REST
605,88, Websocket
606,88, UI/UX
607,89,CSS
608,89, HTML
609,89, Javascript
610,89, Node.js
611,90,Spring Boot
612,90, Node.js
613,90, TypeScript
614,90, Python
615,90, NLP
616,90, REST APIs
617,90, AWS SQS
618,90, AWS Kinesis
619,90, AWS RDS
620,90, NoSQL
621,90, AWS DynamoDB
622,90, AWS ElasticCache
623,90, AWS Redshift
624,91,HTTP Protocol
625,91, Selenium
626,91, SQL
627,91, Ready API
628,92,ReactJS
629,92, HTTP Protocol
630,93,IoT
631,93, Cloud Technology
632,94,Blockchain
633,94, Bots
634,94, BigData
635,94, IoT
636,94, SQL
637,94, PHP
638,94, JS
639,94, Python
640,94, Symfony
641,94, Silex
642,94, NodeJS
643,94, AWS-Cloud
644,94, Hybrid Cloud
645,94, Private Cloud
646,94, On-Premise
647,94, Unix/Linux
648,94, Spryker 
649,95,HTML5
650,95, CSS3
651,95, JavaScript
652,95, jQuery
653,95, AngularJS
654,95, Bootstrap
655,95, React
656,95, Webpack
657,95, Redux
658,95, Twig
659,95, Scss
660,95, Foundation
661,95, Photoshop
662,96,Bash
663,96, Python
664,96, Ruby
665,96, TCP/IP
666,96, HTTP
667,96, Puppet
668,96, Chef
669,97,Kanban
670,97, Scrum
671,98,VLAN
672,98, VPN
673,98, IT administration
674,99,Yarn
675,99, HDFS
676,99, Hive
677,99, Flink
678,99, Kafka
679,99, Jupyter
680,99, Hue
681,100,CSS
682,100, Javascript
683,100, Go
684,100, Python
685,100, Ruby
686,100, PHP
687,100, SASS/LESS
688,100, Git 
689,101,NLP
690,101, Machine learning
691,102,AWS
692,102, REST APIs
693,102, Go
694,102, node.js
695,102, Ruby on Rails
696,103,mySQL
697,103, Redshift
698,103, AWS
699,103, Python
700,103, Snowplow
701,103, Airflow
702,104,Tableau
703,104, Metabase
704,104, QuickSight
705,104, SQL
706,104, Excel
707,104, GA
708,104, GTM
709,104, Snowplow
710,104, Python
711,104, R
712,104, Pandas
713,104, Scikit-learn
714,104, SciPy
715,104, Amazon Redshift
716,104, AWS stack
717,105,Edge
718,105, Cisco
719,105, Ubiquity
720,105, VLAN
721,105, VPN
722,105, Synology NAS
723,105, iptables
724,105, cron
725,105, ssh
726,105, bash
727,105, dns
728,105, ssl
729,105, nginx
730,105, Navision
731,105, Remote Desktop
732,105, MSSQL
733,105, Active Directory
734,105, Ansible
735,105, AWS
736,105, Route53
737,105, EC2
738,105, S3
739,105, RDS
740,106,PHP
741,106, HTML5
742,106, Mysql
743,106, Postgresql
744,106, Laravel
745,106, Yii
746,106, FuelPHP
747,106, Symfony 2
748,106, Zend 2
749,106, git
750,106, svn
751,106, MongoDB
752,106, CouchDB
753,106, Redis
754,106, memcache
755,106, TDD (PHPUnit)
756,106, BDD (Behat
757,106, Codeception)
758,106, AngularJS
759,106, Node
760,106, SASS / LESS
761,106, Composer
762,106, Packagist
763,107,Cloudera
764,107, Hortonworks
765,107, MapR
766,107, Amazon EMR
767,107, Hadoop
768,107, Google Cloud Platform
769,107, BigQuery
770,107, Data Store
771,108,JavaScript
772,108, Sahi
773,108, Selenium
774,108, Jenkins
775,108, Jira
776,108, TestRail
777,108, AWS
778,108, Azure
779,108, GCP
780,108, Hadoop 
781,109,Java
782,109, Python
783,109, Docker
784,109, Kubernetes
785,109, AWS
786,109, GCP
787,109, Jenkins
788,109, CI
789,109, Rest
790,109, SQL
791,109, NoSQL
792,109, Hadoop
793,109, Hive
794,109, Spark
795,110,AWS Redshift
796,110, MySQL
797,110, R
798,110, Python
799,110, Docker
800,111,Objective-C
801,111, UI/UX
802,111, XCode
803,111, UI Kit
804,111, Cocoa Touch
805,111, web services
806,111, REST APIs
807,111, Media Services
808,111, Instruments
809,111, JSON
810,111, Sqlite
811,111, SOAP
812,111, REST
813,111, JSON
814,111, XML
815,112,Ruby on Rails
816,112, SOA
817,112, RSpec
818,112, Minitest
819,112, Git
820,113,MySQL
821,113, AWS
822,113, Linux
823,113, Continuous Integration
824,114,Ruby w/o Rails
825,114, Angular
826,114, React
827,114, AWS
828,114, Jenkins
829,115,
830,116,Java
831,116, Git
832,116, Postgresql
833,116, R
834,116, Python
835,116, Matlab
836,116, SAS
837,116, Excel
838,116, SSH
839,116, SCP Protocol 
840,117,Git
841,117, npm
842,117, JavaScript
843,118,Excel
844,118, Jira
845,118, MS Project
846,119,
847,120,Laravel
848,120, Symfony
849,120, MySQL
850,120, PostgreSQL
851,120, MongoDB
852,120, PHP
853,120, AWS
854,120, Azure
855,120, Vue
856,120, AngularJS Angular
857,120, React
858,120, Git
859,120, Rest
860,121,Linux
861,121, PHP
862,121, Java
863,121, AWS EC2
864,121, S3
865,121, RDS
866,121, MongoDB
867,121, MYSQL
868,121, Nagios
869,121, Icinga
870,122,Selenium
871,122, Java
872,122, Groovy
873,122, Selenium Grid
874,122, BrowserStack
875,122, SauceLabs
876,122, TestNG
877,122, Jenkins
878,123,Javascript
879,123, HTML
880,123, CSS
881,123, Vue
882,123, AngularJS
883,123, React
884,123, Bootstrap
885,123, Foundation
886,123, LESS
887,123, Sass
888,123, Laravel
889,123, Rails
890,123, Django
891,123, Git 
892,124,Ruby on Rails
893,124, Postgres
894,124, Redis
895,124, Rspec
896,124, Capybara
897,124, Webpack
898,124, Babel
899,124, React
900,124, Redux
901,124, React-router
902,124, Sass
903,124, Postcss
904,124, Jest
905,124, Sinon
906,124, Cha
907,124, AWS
908,125,AngularJS
909,125, Angular
910,125, Javascript
911,125, Typescript
912,125, Graphics Programming / WebGL
913,126,Ruby
914,126, Python
915,126, Java
916,126, Scala
917,126, PostgreSQL
918,126, MySQL
919,126, Oracle
920,126, MongoDB
921,126, CouchDB
922,126, Cassandra
923,126, TDD
924,126, BDD
925,126, CI/CD
926,127,Selenium
927,127, Web Driver
928,127, JUnit
929,127, TestNG
930,127, Jira
931,127, Git
932,127, SVN
933,127, Maven
934,127, Jenkins
935,127, Java
936,127, Unix 
937,128,C#
938,128, Unity Multiplayer API (UNET)
939,128, HTC Vive
940,128, Git
941,128, svn
942,128, Scrum
943,128, Kanban
944,129,Python
945,129, Javascript
946,129, NoSQL
947,129, MongoDB
948,129, Apache Airflow
949,129, AWS
950,129, git
951,129, Linux
952,129, spark
953,129, Hadoop
954,130,R
955,130, Python
956,130, Matlab
957,130, Scikit-learn
958,130, TensorFlow
959,130, Torch
960,130, CRAN
961,130, Spark
962,130, Hadoop
963,130, SQL
964,130, NoSql
965,130, AWS
966,131,HTML
967,131, JSX
968,131, modular CSS (SCSS
969,131, PostCss)
970,131, Javascript
971,131, React
972,131, Gitflow
973,131, GitHub
974,131, TravisCI
975,131, jest
976,131, mocha
977,131, chai
978,131, sinon
979,131, nightwatch.js
980,131, webpack
981,131, ES6+
982,131, next.js
983,131, Restful API
984,132,Ruby
985,132, Python
986,132, AWS
987,133,Nginx or Apache
988,133, PostgreSQL
989,133, MongoDB
990,133, Docker
991,133, Swarm
992,133, Consul
993,133, Jenkins
994,133, git
995,134,HTML5
996,134, Angular
997,134, React
998,135,Python
999,135, Django
1000,135, PostgreSQL
1001,135, MongoDB
1002,135, Docker
1003,135, Swarm
1004,135, Consul
1005,135, Jenkins
1006,135, git
1007,136,SCRUM
1008,136, Jira
1009,136, Magento
1010,137,ISTQB/CAT certification
1011,137, cross OS testing
1012,138,Java
1013,138, Eclipse
1014,138, Hadoop
1015,138, HDFS
1016,138, Hive
1017,138, Spark
1018,138, Flink
1019,138, YARN
1020,139,git
1021,139, javascript
1022,139, Node
1023,139, React
1024,140,Scrum
1025,140, Kanban
1026,141,ZeroMQ (ZMQ)
1027,142,JavaScript ES6
1028,142, React
1029,142, HMTL
1030,142, CSS
1031,142, Sass/Less
1032,142, UI/UX
1033,142, Git
1034,142, Mocha
1035,142, Chai
1036,142, Enzyme
1037,142, Sketch
1038,142, Invision
1039,142, Adobe Creative Cloud
1040,142, Webpack
1041,142, Gulp
1042,142, Grunt
1043,142, Static Site Generators/Templating Engines
1044,143,Selenium
1045,143, SCRUM
1046,143, KANBAN
1047,143, Jira 
1048,144,AWS Services
1049,144, EC2
1050,144, Memcache
1051,144, Redis
1052,144, Load Balancers
1053,144, Docker Vagrant
1054,144, Chef
1055,144, PHP
1056,144, Laravel
1057,144, Relational Databases
1058,144, Elastic Search
1059,144, NoSQL
1060,144, Angular 1.4 / 2.0
1061,144, React
1062,145,C++
1063,145, SQL
1064,145, Hadoop
1065,145, Hive
1066,145, Impala
1067,145, Tensorflow
1068,145, Spark
1069,146,
1070,147,Go
1071,147, Scala
1072,147, Ruby
1073,147, MySQL
1074,147, Redis
1075,147, Nginx
1076,147, Kafka
1077,147, Docker
1078,147, git
1079,147, AWS
1080,148,Node.js
1081,148, Python
1082,149,Python
1083,149, React
1084,149, Angular
1085,150,PostgreSQL
1086,150, Elasticsearch
1087,150, Redis
1088,150, Ruby on Rails
1089,151,Javascript ES6
1090,151, React
1091,151, Angular
1092,151, Redux
1093,151, Webpack
1094,151, SASS Design
1095,151, responsive web design
1096,151, scrum
1097,151, kanban
1098,152,
1099,153,Javascript ES2015
1100,153, AngularJS
1101,153, TypeScript
1102,153, Redux
1103,153, React Native
1104,154,Javascript ES6/ES2015
1105,154, CSS3
1106,154, SASS
1107,154, LESS
1108,154, POSTCSS
1109,154, Bootstrap
1110,154, Foundation
1111,155,HTML
1112,155, CSS and JavaScript
1113,155, JQuery
1114,155, React.js
1115,155, Redux
1116,155, Ruby on Rails
1117,155, PostgreSQL
1118,155, Elasticsearch
1119,155, Redis
1120,156,
1121,157,JavaScript
1122,157, UI
1123,157, PowerShell
1124,157, JavaScript
1125,157, Puppet
1126,157, Ansible
1127,157, Chef
1128,157, GIT
1129,157, Jenkins
1130,157, Maven 
1131,158,Objective-C
1132,158, Swift
1133,158, Cocoa
1134,158, iOS SDK
1135,159,CSS
1136,159, Javascript
1137,159, Sass
1138,159, jquery
1139,159, vue.js
1140,159, RequireJS
1141,159, HTML
1142,159, Twig
1143,159, Angular
1144,159, Grunt
1145,159, ES6
1146,160,HTML
1147,160, (S)CSS
1148,160, React
1149,160, Javascript
1150,160, Angular
1151,160, Node
1152,161,Scala
1153,161, Android
1154,161, git
1155,162,
1156,163,C++
1157,163, git
1158,163, Python 
1159,163, JS
1160,163, Metal API
1161,163, OpenGL
1162,163, JUCE
1163,164,HTML
1164,164, CSS
1165,164, JavaScript
1166,164, Haml
1167,164, Sass
1168,164, Vue.js
1169,164, Redux
1170,164, BEM
1171,164, Ruby on Rails
1172,164, ClojureScript
1173,165,C++
1174,165, Jenkins
1175,166,PHP
1176,166, Zend2
1177,166, Zend3
1178,166, HTML
1179,166, CSS
1180,166, LESS/SASS
1181,166, JavaScript
1182,166, JQuery
1183,167,Kotlin
1184,167, JVM
1185,167, Android SDK
1186,167, A/B Testing 
1187,168,Objective-C
1188,168, iOS SDK
1189,168, Swift
1190,169,Ruby on Rails
1191,169, HTML
1192,169, (S)CSS
1193,169, Javascript
1194,169, React
1195,169, git
1196,169, SQL
1197,169, Jasmine
1198,170,Spring
1199,170, Groovy
1200,170, Spock
1201,170, Elastic Search
1202,170, Kibana
1203,170, Gradle
1204,170, React
1205,170, Gulp
1206,170, Webpack
1207,170, Node
1208,170, React
1209,170, Java
1210,171,MySQL
1211,171, PostgreSQL
1212,171, Ruby
1213,171, Elixir
1214,171, Javascript
1215,171, HTML
1216,171, CSS
1217,171, Packer
1218,171, Terraform 
1219,172,Javascript ES6
1220,172, React
1221,172, HTML
1222,172, CSS
1223,172, SCRUM
1224,172, KANBAN
1225,172, Carto
1226,172, D3.js
1227,173,PHP
1228,173, HTML5
1229,173, JQuery
1230,173, CSS3
1231,173, Hudson
1232,173, Jenkins
1233,173, TestNG
1234,173, Selenium
1235,173, Unit Frameworks
1236,173, SQL
1237,173, Java
1238,174,Unity3D
1239,174, C#
1240,174, Java
1241,174, Python
1242,174, AWS
1243,175,JIRA
1244,175, Confluence
1245,176,JavaScript
1246,176, NodeJS
1247,176, Jenkins
1248,176, AWS
1249,176, Git
1250,176, MariaDB
1251,176, Redis 
1252,177,HTML
1253,177, CSS
1254,177, JavaScript
1255,177, Typescript
1256,177, Angular
1257,177, node.js
1258,177, Express
1259,177, PHP
1260,177, Mysql
1261,177, REST API design
1262,177, git
1263,177, npm
1264,177, Webpack
1265,177, AWS
1266,177, EC2
1267,177, ECS
1268,177, S3
1269,177, RDS
1270,177, CloudFormation
1271,177, CloudWatch
1272,177, Docker
1273,177, Linux
1274,178,Go
1275,178, Python
1276,178, Docker
1277,178, Kubernetes
1278,178, SQL
1279,178, NoSQL
1280,179,Ruby on Rails
1281,179, HTML
1282,179, Javascript
1283,179, CSS
1284,179, TDD
1285,179, CD / CI
1286,180,Objective-C
1287,180,  Cocoa Touch
1288,180, Core Location
1289,180, Core Motion
1290,180, HealthKit
1291,180, git
1292,181,RESTful API
1293,181, Python
1294,181, GCP
1295,181, AWS
1296,181, Docker
1297,181, Kubernetes
1298,181, git
1299,182,Python
1300,182, Keras
1301,182, TensorFlow
1302,182, SciPy
1303,182, Jupyter
1304,182, Pandas
1305,183,Python
1306,184,bitcoin blockchain
1307,184, ethereum
1308,184, smart contracts
1309,184, IOTA
1310,184, Polkadot
1311,184, Cosmos
1312,184, Parity
1313,184, IPFS
1314,184, BigchainDB
1315,185,Javascript
1316,185, Node
1317,186,SauceLabs
1318,186, BrowserStack
1319,186, VMs
1320,186, UNIX
1321,186, JavaScript
1322,186, Python
1323,186, Ruby
1324,187,Magento
1325,187, HTML5
1326,187, CSS
1327,187, Javascript
1328,187, PHP
1329,187, Grunt
1330,187, Gulp
1331,187, Webpack
1332,187, Git
1333,187, TDD
1334,187, BDD
1335,188,Unity
1336,188, C++
1337,188, JAVA
1338,188, Objective-C
1339,188, Swift
1340,188, JavaScript
1341,188, MVC
1342,188, Entity Component Systems
1343,188, StrangeIoC
1344,188, Zenject
1345,189,Selenium
1346,189, Java
1347,189, C++
1348,189, JavaScript
1349,189, Python
1350,190,OOP PHP
1351,190, MVC pattern
1352,190, MySQL
1353,190, REST
1354,190, JavaScript
1355,190, CSS3
1356,190, HTML5
1357,190, React
1358,190, Redux
1359,190, ES6
1360,190, SASS
1361,190, Webpack
1362,190, Bower
1363,190, XDebug
1364,190, Symfony2/3
1365,190, Zend
1366,190, Jenkins
1367,190, Jira
1368,191,Javascript
1369,191, HTML5
1370,191, CSS3
1371,191, Jenkins
1372,191, Jira
1373,191, Webpack
1374,191, UI
1375,192,Selenium
1376,193,Java
1377,193, React
1378,193, JavaScript
1379,193, CSS
1380,193, Spring Boot
1381,193, MVC frameworks
1382,193, Hibernate
1383,193, IntelliJ IDEA
1384,193, Eclipse
1385,193, GIT
1386,193, SVN
1387,194,Javascript
1388,194, React
1389,194, HTML5
1390,194, CSS
1391,194, SCSS
1392,195,AngularJS
1393,195, Javascript
1394,195, CSS
1395,195, REST
1396,195, JSON
1397,195, HTML5
1398,195, UI/UX
1399,195, Scrum
1400,196,Docker
1401,196, Git
1402,196, Gerrit
1403,196, Java
1404,196, Groovy
1405,196, Python
1406,196, Perl
1407,196, Ruby
1408,197,SQL
1409,197, Excel
1410,197, SSIS
1411,197, Tableau
1412,198,Linux
1413,198, Docker
1414,198, Git
1415,198, C
1416,198, C++
1417,198, Java
1418,198, Groovy
1419,198, Python
1420,198, Go
1421,198, Perl
1422,198, Ruby
1423,198, Hana
1424,199,Linux
1425,199, Docker
1426,199, Python
1427,199, Perl
1428,199, Git
1429,199, Gerrit
1430,199, C/C++
1431,199, Go 
1432,200,Linux
1433,200, Docker
1434,200, Python
1435,200, Perl
1436,200, Git
1437,200, Gerrit
1438,200, C/C++
1439,200, Go
1440,201,Linux
1441,201, Docker
1442,201, Python
1443,201, Git
1444,201, Gerrit
1445,201, C/C++
1446,202,C++
1447,202, Linux
1448,202, Python
1449,202, Git
1450,202, Gerrit
1451,203,C/C++
1452,203, Perl
1453,203, Python
1454,203, Git
1455,203, Gerrit
1456,203, Docker
1457,204,AWS Services
1458,204, EC2
1459,204, Memcache
1460,204, Redis
1461,204, Load Balancers
1462,204, Docker
1463,204, Vagrant
1464,204, Chef
1465,204, Elastic Search
1466,204, NoSQL
1467,204, Angular 1.4 / 2.0
1468,204, React
1469,204, PHP
1470,205,C++
1471,205, Linux
1472,205, Python
1473,205, Git
1474,205, Gerrit
1475,206,REST
1476,206, GIT
1477,206, Gradle/Maven
1478,206, CI-System
1479,206, Docker
1480,206, Java
1481,206, JUnit
1482,206, JBehave
1483,206, Selenium
1484,206, TestNG
1485,206, JMeter
1486,206, LoadRunner
1487,207,Node.js
1488,207, PostgreSQL
1489,207, Jenkins
1490,207, Travis
1491,207, Javascript
1492,207, Bitcoin
1493,207, Ethereum
1494,208,Python GUI
1495,209,Android SDK
1496,209, ADT
1497,209, Android Studio
1498,209, RxJava
1499,209, Kotlin
1500,209, RESTful API
1501,209, Ruby
1502,209, Git
1503,210,Ansible
1504,210, Chef
1505,210, SaltStack
1506,210, Puppet
1507,210, Zabbix
1508,210, Logstash
1509,210, Elastic Search
1510,210, PostgreSQL
1511,210, MySQL
1512,210, MongoDB
1513,210, Apache
1514,210, Nginx
1515,210, Jenkins
1516,210,Travis
1517,210, Bash
1518,210, git
1519,210, Node.js
1520,210, Docker
1521,211,NoSql
1522,211, Elasticsearch
1523,211, TDD
1524,211, AngularJS
1525,211, React
1526,212,NodeJS
1527,212, Restful APIs
1528,212, NoSql
1529,212, Docker
1530,212, Jenkins
1531,212, Gulp
1532,212, Grunt
1533,212, Elasticsearch
1534,212, TDD
1535,212, AngularJS
1536,212, React
1537,213,Swift
1538,213, iOS SDK
1539,213, Xcode
1540,213, AppCode
1541,213, Instruments
1542,214,HTML5
1543,214, LESS/SASS
1544,214, React.js
1545,214, Javascript
1546,214, AngularJS
1547,214, Node.js
1548,214, REST API
1549,214, Git
1550,214, Jenkins
1551,214, Webstorm
1552,214, Webpack
1553,215,HTML5
1554,215, CSS3
1555,215, Linux
1556,215, git
1557,215, CoffeeScript
1558,215, Node.js
1559,216,HTTP2
1560,216, TCP/IP
1561,216, CSS
1562,216, HTML
1563,216, Browser JS APIs
1564,216, NPM
1565,216, Yarn
1566,216, Babel
1567,216, Browserify
1568,216, Webpack
1569,216, Rollup
1570,216, React
1571,216, Angular
1572,217,Travis
1573,217, Jenkins
1574,217, SQL
1575,218,React native
1576,218, REST APIs
1577,219,Linux
1578,219, nginx
1579,219, apache
1580,219, tomcat
1581,219, redis
1582,219, memcached
1583,219, Jenkins
1584,219, Puppet
1585,219, Chef
1586,219, MySql
1587,219, Javascript
1588,219, PHP
1589,220,JavaScript
1590,220, Node.js
1591,220, Python
1592,220, Redshift
1593,220, Sequelize
1594,220, SQL
1595,220, Docker
1596,220,  Git
1597,220, JIRA
1598,220, Teamcity
1599,221,Java
1600,221, Kubernetes
1601,222,RESTful API’s
1602,222, HTML5
1603,222, CSS3
1604,222, JavaScript
1605,222, UNIX
1606,223,REST API’s
1607,223, Java
1608,223, Unix
1609,224,Scala
1610,224, Java
1611,224, Go
1612,224, HL7
1613,224, FHIR
1614,224, IHE
1615,224, DICOM
1616,224, IEEE
1617,224, ISO
1618,224, CEN
1619,224, EHR/EMR
1620,224, RESTful
1621,224, XML
1622,224, XSLT
1623,224, JSON
1624,225,HTML5
1625,225, CSS3
1626,225, React
1627,225, Redux
1628,225, Webpack
1629,225, Rails
1630,225, Postgres
1631,225, Elasticsearch
1632,226,JavaScript
1633,226, React
1634,226, Git
1635,226, Unix
1636,226, REST-APIs
1637,226, Ruby on Rails
1638,226, Node.js
1639,226, Jasmine
1640,226, Karma
1641,227,Ruby
1642,227, Ruby on Rails
1643,227, ElasticSearch
1644,227, Redis
1645,227, Docker
1646,228,
1647,229,PHP5+
1648,229, PHP7
1649,229, Git
1650,229, Magento
1651,229, MySQL
1652,229, Redis
1653,229, Nginx/Apache
1654,229, Javascript
1655,229, API
1656,229, REST
1657,229, SOAP
1658,229, TDD/BDD
1659,229, Jenkins
1660,229, RabbitMQ
1661,229, Kafka
1662,229, ElasticSearch
1663,229, Solr
1664,229, NoSQL
1665,229, Magento
1666,229, Laravel
1667,229, AWS
1668,229, Docker
1669,230,PostgreSQL
1670,230, Spark
1671,230, MySQL
1672,230, Aerospike/Redis/Elasticsearch
1673,230, Linux
1674,230, AWS
1675,231,Linux
1676,231, Python
1677,231, Ruby
1678,231, Go
1679,231, Jenkins
1680,231, Teamcity
1681,231, Openstack
1682,231, Kubernetes
1683,231, Chef
1684,231, Puppet
1685,232,Scrum
1686,232, Kanban
1687,232, Jira
1688,233,PostgreSQL
1689,233, Doctrine
1690,233, Redis
1691,233, RabbitMQ
1692,233, Zend2
1693,233, Symfony2
1694,233, Laravel
1695,233, git
1696,233, composer
1697,233, Vagrant
1698,233, Jenkins
1699,233, PHPStorm
1700,233, XDebug
1701,233, Scrum
1702,233, Kanban
1703,234,AWS
1704,234, Cassandra/ElasticSearch
1705,234, Haskell
1706,234, Rust
1707,234, Unix/Linux
1708,235,
1709,236,Scala
1710,236, Java
1711,236, Go
1712,236, Finatra
1713,236, Play
1714,236, ES6
1715,236, Docker
1716,236, Kubernetes
1717,236, Terraform
1718,236, Ansible
1719,236, Azure
1720,236, PostgreSQL
1721,236, SAP Hana
1722,237,ES6
1723,237, JQuery
1724,237, AngularJS
1725,237, Ember.js
1726,237, D3.js
1727,238,Scala
1728,238, Java
1729,238, Go
1730,238, Finatra
1731,238, Play
1732,238, ES6
1733,238, Docker
1734,238, Kubernetes
1735,238, Terraform
1736,238, Ansible
1737,238, Azure
1738,238, PostgreSQL
1739,238, SAP Hana
1740,239,Bash
1741,239, Python
1742,239, Ruby
1743,239, Docker
1744,239, Kubernetes
1745,239, Terraform
1746,239, Ansible
1747,239, AWS/Azure
1748,240,Java
1749,240, Swift
1750,240, UI
1751,240, MVP
1752,241,HTML
1753,241, CSS
1754,241, JavaScript
1755,241, React
1756,241, Angular
1757,241, Vue.js 
1758,242,TDD
1759,242, BDD
1760,242, Selenium
1761,242, PHP
1762,242, Python
1763,242, JavaScript
1764,242, Magento
1765,242, AWS
1766,242, Codeception
1767,242, Behat
1768,242, git
1769,243,Java
1770,243, REST
1771,243, JavaScript
1772,243, ECMAScript2015
1773,243, HTML5
1774,243, CSS3
1775,244,JavaScript
1776,244, TypeScript
1777,244, Flow
1778,245,PHP
1779,245, Go
1780,245, Python
1781,245, JavaScript
1782,246,Scala
1783,246, Linux
1784,246, Docker
1785,246, Mesos
1786,246, Marathon
1787,247,C/C++
1788,247, Java
1789,248,Ruby/RoR
1790,248, React.js
1791,248, TDD
1792,248, CI
1793,248, CD
1794,248, TypeScript
1795,248, Docker
1796,248, RabbitMQ
1797,249,SAN
1798,249, NAS
1799,249, Linux
1800,249, Windows
1801,249, MAC
1802,249, Shell
1803,249, Python
1804,249, Powershell
1805,250,Linux
1806,250, Puppet
1807,250, Chef
1808,250, Apache/Nginx
1809,250, HAProxy
1810,250, AWS
1811,250, Azure/GCP
1812,250, Bash
1813,250, PHP
1814,250, Python
1815,250, Ruby 
1816,251,Python
1817,251, AWS
1818,251, Spark
1819,251, Machine Learning
1820,252,HTML
1821,252, CSS
1822,252, JavaScript
1823,252, SQL
1824,252, Linux
1825,252, PHP7
1826,252, Symfony2
1827,252, AngularJS
1828,252, jQuery
1829,252, Behat (PHP)
1830,252, Karma
1831,252, Jasmine
1832,252, NodeJS
1833,252, Selenium
1834,253,Linux
1835,253, Docker
1836,253, Kubernetes
1837,253, Puppet
1838,254,JavaScript (ES2015)
1839,254, Meteor
1840,254, MongoDB
1841,255,Puppet
1842,255, Chef
1843,255, Apache/Nginx
1844,255, HAProxy
1845,255, AWS
1846,255, Azure
1847,255, GCP
1848,255, Bash
1849,255, PHP
1850,255, Python
1851,255, Ruby
1852,256,CISSP certification
1853,257,CDN
1854,257, FTP
1855,257, Scrum
1856,257, Kanban
1857,258,PHP
1858,258, Python
1859,258, Go
1860,258, Node
1861,258, AWS
1862,258, Terraform
1863,258, Ansible
1864,258, MySQL
1865,258, ElasticSearch
1866,258, Redis
1867,258, NoSQL
1868,258, Packer
1869,258, Docker
1870,258, TDD
1871,258, BDD
1872,258, Jenkins
1873,258, RabbitMQ
1874,258, Kafka
1875,258, ElasticSearch
1876,258, Solr
1877,259,Symfony2
1878,259, PHP
1879,259, MySQL
1880,260,Scrum
1881,260, Kanban
1882,261,Linux
1883,261, Docker
1884,261, Kubernetes
1885,261, Puppet
1886,262,Play Framework
1887,262, Akka HTTP
1888,262, http4s
1889,262, Spring Boot
1890,262, SQL
1891,262, NoSQL
1892,262, Cassandra
1893,262, CI/CD
1894,262, Kafka
1895,262, Spark
1896,262, Google Protobuf
1897,262, Message Queues
1898,263,Spark
1899,263, Hadoop
1900,263, Kafka
1901,263, Kinesis
1902,263, AWS
1903,263, S3
1904,263, Spark
1905,263, Scala
1906,264,Python
1907,264, Django
1908,264, Pyramid
1909,264, Flask
1910,264, REST
1911,264, GraphQL
1912,264, SQL
1913,264, NoSQL
1914,264, Postgres
1915,264, Cassandra
1916,264, CI/CD
1917,265,PostgreSQL
1918,265, MySQL
1919,265, Looker
1920,265, Pentaho
1921,265, Google Analytics
1922,265, Excel
1923,265, Spark
1924,265, Hive
1925,265, R
