job_id,skill
281, Objective-C
281, REST API
282,JavaScript
282, CSS
282, HTML
282, JavaScript
282, TypeScript
282, ReactJS
282, NodeJs
282, Less
282, Sass and Bootstrap
282, Foundation
282, AWS
282, CloudFront
282, S3
282, OpsWorks
282, IntelliJ
282, Git
283,JavaScript
283, HTML
283, CSS
283, BEM
283, A/B Testing
284,
285,Python
285, AWS
285, Azure
285, Git
285, Jira
285, Confluence
285, Jenkins
285, IoT/Industry 4.0
285, Machine Learning
286,
287,azure
287, AWS
287, PostgreSQL
287, AngularJS
287, Angular Material
287, Bootstrap
287, Bower
287, ECMAScript 6
287, Less
287, WebGL
287, Celery
287, Django
287, PostgreSQL
287, Python
287, RabbitMQ
287, Git
287, Jira
288,SQL
288, NOSQL
288, Python
288, Django
288, Angular
289,Python
289, Django
289, Angular
289, Jira
290,PHP
290, Zend
290, REST API
290, Java
290, Spring-Boot
290, Lombok
290, PostgreSQL
290, AWS
290, EC2
290, S3
290, Transcoder
290, Javascript
290, NodeJS
290, gulp
290, bower
290, MySQL
291,Ruby
291, Ruby on Rails
291, HTML
291, (S)CSS
291, Javascript
292,Python
292, C++
292, OpenCV
293,Ruby
293, JavaScript
293, Python
293, Linux
293, REST
293, OWASP Top 10
294,JavaScript
294, HTML5
294, CSS3
294, Javascript
294, React
294, Angular
294, Ember
295,Agile
295, Scrum
296,Scala
296, Java
297,JVM
297, AngularJS
297, NodeJS
297, npm
297, jQuery
297, SASS
297, Haskell
297, SML
297, OCaml
297, Lisp
297, Idris
297, Rust
297, Erlang
297, NoSQL
297, AWS
297, Scala
298,Machine Learning
298, Deep Learning
298, A/B test
298, Python
298, SQL
299,objective-C
299, swift
299, REST APIs
300,ISTQB
300, ITIL
300, IREB
301,Spark
301, Hadoop
301, Hive
301, Elasticsearch
301, Scala
301, Python
301, Java
302,C
302, Java
302, Scala
302, R
302, d3.js
302, Spark
302, Kafka
302, AWS
303,HTML5
303, CSS3
303, JavaScript
303, Angular
303, React
303, Ember
303, D3js
303, Scala
303, Java
303, C++
303, Python
303, R
304,HTML
304, CSS
304, SCSS
304, Javascript
304, ES6
304, React.js
304, Redux
304, AngularJS
304, Vue.js
304, Meteor
304, Jest
304, Jasmine
304, Grunt
304, Gulp
304, Webpack
304, D3.js
304, Chart.js
305,
306,Selenium
306, Jira
306, PHP
306, JavaScript
307,XStudio
307, Scrum
307, JIRA
307, NewRelic
308,React Native
308, Javascript
309,Yocto/Open Embedded
309, C
309, C++
309, Qt/QML
310,
311,Angular.js
311, Backbone.js
311, React
311, Javascript
311, TypeScript
311, Bubblesort
311,  Ionic
311, Apache Cordova
312,Javascript
312, REST API
313,Node.js CLI
313, GraphQL
313, Promises
313, ES6
313, JavaScript
314,Jenkins
314, Travis
314, Jira
314, SQL
314, Ruby
314, JavaScript
314, Capybara
314, Rspec
315,JavaScript
315, Coffeescript
315, Typescript
315, Dart
315, HTML
315, CSS
316,SQL
316, TCP
316, IP
316, HTTP
316, HTML
316, JavaScript
316, RESTful API
316, JSON
317,PHP
318,Ruby
318, Calabash iOS
318, Calabash Android
318, Cucumber
318, Gherkin
318, Selenium
318, SVN
318, GIT
318, CVS
318, Scrum
318, Kanban
319,React
319, Angular
319, Ember
319, HTML
319, CSS
319, JavaScript
320,Python
320, JavaScript
320, PostgreSQL
320, Linux
320, Django
320, Ansible
321,Java
321, Node.js
321, PHP
322,PHP
322, Symfony
322, Laravel
322, Cake
322, RESTful API
322, Scrum
322, Kanban
322, Magento
322, WooCommerce
322, MySQL
322, NoSQL
322, AngularJS
322, HTML 5
322, CSS
322, SASS
322, LESS
322, Bower
322, NPM
322, Gulp
322, Grunt
323,Python
323, PHP
323, Go
323, Hadoop
323, Apache Spark
323, ScyllaDB
323, Pandas
323, Scikit Learn
324,JavaScript
324, HTML
324, CSS
324, RESTful APIs
324, React
324, Native
324, CSS
324, A/B tests
325,Java
325, Javascript
325,  HTML
325, CSS
325, Git
325, Jenkins 
326,Objective-C
326, Swift
326, Cocoa APIs
326, RESTful APIs
326, Git
327,JavaScript
327, Java
327, MongoDB
327, Postgresql
327, React
327, AWS
327, Git
327, Jenkins
328,OSX/Linux
328, Jira
328, Bitbucket
328, Confluence
328, Java
328, Shell-Scripting
328, Docker-Compose
329,Ruby on Rails
329, MySQL
329, PostgreSQL
329, Cucumber
329, RSpec
329, TravisCI
329, MVC
330,Scala
330, Ruby
330, Python
330, Hadoop
330, HBase
330, Pig
330, Mapreduce
330, Bigtable
330, Google Adwords
330, Storm
330, Spark
331,Ruby
331, Scala
331, Go
331, HDFS
331, Hive
331, Pig
331, Spark
331, Google AdWords
331, BingAds
331, Social Media Advertising
331, Universal Analytics
332,HTML
332, HTML5
332, CSS/SCSS
332, JavaScript
332, PHP
332, SQL
332, WordPress
332, Shopify
332, Woocommerce
332, Backbone.js
332, AngularJS
332, Subversion
332, Git
333,PHP
333, symfony2/3
333, HTML5
333, CSS3
333, JavaScript
334,Javascript
334, HTML5
334, CSS3
334, UX/UI
335,Objective-C
335, Swift
335, Agile
335, Unit Testing
336,PHP
336, MySQL
336, Linux
336, Laravel
336, HTML
336, CSS
336, JavaScript
336, ElasticSearch
336, Vue.js
336, REST APIs
337,
338,JavaScript
338, Es6
338, Node.js
338, Vue.js
338, Gsap
338, Vanilla.js
338, HTML5
338, CSS3
338, Sass/LESS
338, RESTful APIs
338, PHP
338, MySQL
338, Git
339,Python
339, C++
339, C#
339, MongoDB
339, Couchbase
339, Elasticsearch
339, GUI design
339, JavaScript
339, MySQL
339, SQL Server
339, PostgreSQL
339, Oracle
340,Python
340, SQL
340, Machine Learning
341,Ruby
341, Elixir
341, MySQL
341, PostgreSQL
341, Javascript
341, HTML
341, CSS
342,JavaScript
342, Pixi.js
342, Phaser.io
342, ECMAScript 6
342, HTML5
342, CSS
343,SQL
344,SQL
344, Python
344, JavaScript
344, Golang
344, Ruby
344, SPSS
344, RapidMine
345,Unity3D
345, RESTful APIs
345, Agile
346,HTML5
346, CSS
346, JavaScript
346, SQL
346, NoSQL
346, C#
347,SQL
347, Xamarin
347, Xamarin.Forms
347, NoSQL
347, C#
348,C#
348, JQeury
348, HTML5
348, CSS
348, REST APIs
348, JSON
348, ASP MVC
348, SQL
348, Jasmine
348, Mocha
348, WCF Data Services
348, OData
349,Linux
349, Python
349, Git
349, Gerrit
349, Java
349, C/C++
349, Wildfly
349, ElasticSearch
349, Piwik
349, Graylog
349, MySQL
349, Jenkins
350,Ruby on Rails
351,Data architecture
352,Laravel
352, Symfony
352, MySQL
352, PostgreSQL
352, MongoDB
352, PHP
352, AWS
352, Azure
352, Vue
352, AngularJS
352, React
352, Git
352, Rest
353,Cloud Foundry
353, OpenStack
353, Chef
353, Play
353, Ansible
353, Spring Boot
353, Rabbit MQ
353, Elastic Search
353, Solr Cloud
353, Mongo DB
353, Python
353, Ruby
354,PHP
354, Zend
355,SQL
355, R
356,SQL
356, NoSQL
356, MongoDB
356, Cassandra
356, Firebase
356, BigTable
356, BigQuery
356, Cloud SQL
357,Python
357, C
357, C++
357, Raspberry PI
357, Beaglebone
357, SqlLite
357, PostGres
357, InfluxDB
357, REST
357, JSON
357, XML
357, Git
357, Trello
358,SQL
358, NoSQL
358, Couchbase
358, Hadoop
359,Android
360,Swift
360, Objective-C
361,SCRUM
361, LEAN
361, Design Thinking
361, Continuous Integration
362,React
362, Redux
362, Rspec
362, Mocha
362, Ruby
362, Scrum
362, Kanban
362, AWS
362, Heroku PAAS
362, node.js
362, Erlang
362, MongoDB
363,Hadoop
363, hdfs
363, Pig
363, Impala
363, Apache Parquet
363, MySQL 
363, Postgres
363, vertica
363, SAP HANA
363, Tableau
363, Rundeck
363, Pentaho
363, Java
363, Golang
363, spark
363, storm
363, samza
363, flink
363, Kafka
364,
365,HTML
365, CSS
365, JavaScript
365, PHP
365, SVN
365, Git
365, WordPress
366,Sql
366, NoSQL
366, Spring
366, Hibernate
366, OAuth/cryptography
367,Scrum
367, Kanban
368,BigQuery
368, Redshift
368, Hadoop
368, Kafka
368, Kinesis
368, Python
368, SQL
368, Java
368, JavaScript
369,JavaScript
369, React
369, Angular
370,PHP
370, Symphony
370, Laravel
370, HTML
370, CSS
370, JavaScript
370, JQuery
370, Git
371,Agile
371, Scrum
372,Javascript
372, NoSQL
372, Python
372, C++
372, AWS
373,SQL
373, UX
373, Excel
373, Google Sheets
374,C
374, C++
375,SQL
375, Ruby
375, Go
375, NodeJS
375, Docker
375, AWS
375, S3
375, EC2
375, Ruby on Rails
375, Grape
375, Sinatra
376,Nodejs
376, Scala
376, Git
376, C++
376, Java
376, GoLang
377,
378,Javascript
378, TypeScript
378, Java
378, Node.js
379,JavaScript (ES6)
379, NodeJS
379, MQTT
379, AMQP
379, HTML5
379, CSS3
379, UI
379, ReactJS
379, Angular
379, SASS/LESS
379, WebPack
380,JavaScript
380, React Native
380, Swift
380, Objective C
380, PHP
381,Linux
381, Saltstack
382,Data architecture
382, Data infrastructure
383,HTML5
383, CSS3
383, JavaScript (ES6)
383, ReactJS
383, LESS
383, Webpack
383, NodeJS
383, UNIX OS
384,Selenium
384, Py.Test
384, RobotFramework
384, Scala
384, Python
384, Ruby
385,Node.js
385, JavaScript
385, React
385, Angular
385, Backbone
385, PHP
385, Symfony
385, HTML5
385, CSS3
385, SCSS
385, JS
385, jQuery
385, TDD
385, CD
385, CI
386,Java8
386, Scala
386, Spring Cloud
386, Netflix Stack
386, SQL
386, NoSQL
386, Saltstack
386, Packer
386, AWS
386, GCE
386, RabbitMQ
386, Kafka
386, Logstash
386, Kibana
386, Zipkin
386, Prometheus
387,Ruby
387, Ruby on Rails
387, Postgres
387, Redis
387, ActiveRecord
387, JavaScript
387, Python
387, REST APIs
387, Docker
387, Kubernetes
388,C
388, C++
388, Python
388, Machine Learning
389,Appium
389, XCode UI Automation
389, Swift
389, JavaScript
389, Python
389, SQL
390,PostGIS
390, QGIS
390, GlobalMapper
390, Python
390, WMS/WCS
390, TMS
390, GDAL
390, PostGIS
390, Grass
390, SQL
390, .NET
390, Java
390, AWS
390, Docker
390, Kubernetes
390, Linux
391,Cloud Foundry
391, OpenStack
391, Chef
391, Play
391, Ansible
391, Spring Boot
391, Rabbit MQ
391, Elastic Search
391, Solr Cloud
391, Mongo DB
391, Python
391, Ruby
391, Java
391, Scala
392,JavaScript (ES6+)
392, HTML
392, Webpack
392, Vue.js
393,PHP
393, HTML
393, CSS
393, JavaScript
393, Bootstrap
394,JavaScript (Es6)
394, Node.js
394, Vue.js
394, HTML5
394, CSS3
394, Gsap
394, Vanilla.js
394, PHP
394, RESTful-APIs
394, MySQL
395,PHP
395, MySQL
395, HTML
395, CSS
395, LESS
395, JavaScript
395, jQuery
395, BootStrap
395, bash
395, Shell Script
395, pdftk
395, Git
396,HTML5
396, JavaScript
396, CSS
396, AngularJS
396, Git
396, Jenkins
396, PHP
396, Symfony
397,Ruby on Rails
397, ETL
397, Tableau
397, MicroStrategy
397, Looker
397, Kafka
397, Data Pipeline
397, Kinesis
397, Redshift
397, AWS
397, hadoop
397, Spark
397, MapReduce
397, Kanban
397, Scrum 
398,JavaScript
398, HTML
398, CSS
398, MobX
398, Redux
398, Git
399,Ruby on Rails
399, JavaScript
399, SQL
399, RSpec
400,C/C++
401,Agile
401, Continuous integration
401, TDD
402,Python3
402, JavaScript
402, React
402, NodeJS
402, Django
402, MongoDB
402, MySQL
402, Redis
402, Nginx
402, Express
402, Celery
402, Angular
402, Ember
402, VueJS
402, Backbone
402, RESTful API
402, Docker
402, OpenShift
403,SQL
403, Python
403, AWS
403, S3
403, Redshift
403, RDS
403, Kinesis
404,Java
404, C/C++
404, Python
404, Bash
404, Shell
405,HLS
405, DASH
405, Smooth
405, Android
405, UI Testing
405, CI
405, retrofit 2
405, dagger
405, fresco
405, okhttp
405, butterknife
406,Linux
406, nginx
406, Apache
406, Ruby
406, Python
406, Perl
406, shell
406, bash
406, Chef
406, Puppet
407,Node.js
407, Java
408,HTML5
408, CSS3
408, React
408, AngularJS
408, Jekyll
408, Hugo
408, Phenomic
408, yarn
408, npm
408, bower
408, gulp
408, webpack
408, Git VCS
408, Karma
408, Jasmine
408, Protractor
408, Jest
408, S3
408, NGINX
409,React
409, ECMAScript 6
409, Node.js
409, Webpack
410,RESTful APIs
410, MVC
410, Node.js
410, Express
410, MongoDB
410, AngularJS
410, AWS
410, mLab
410, Docker Hub
410, New Relic
410, StatusCake
411,C#
411, MVC
411, Entity Framework
411, Linq
411, HTML
411, CSS
411, JavaScript
412,Ruby on Rails
412, Postgres
412, Redis
412, Rspec
412, Capybara
412, Webpack
412, Babel
412, React
412, Redux
412, React-router
412, Sass
412, Postcss
412, Jest
412, Sinon
412, Chai
413,PHP
413, Scrum
413, Kanban
413, Golang
413, Docker
413, JavaScript
413, Python
413, TypeScript
413, MySQL
413, Postgres
413, InfluxDB
413, DynamoDB
413, AWS
413, Jira
413, Confluence
413, xUnit
413, Redis
413, Nginx
413, ElasticSearch
414,Hadoop
414, Hbase
414, Hive
414, Kafka
414, Storm
414, Spark
415,Git
415, SQL
415, PHP Codeception
415, Javascript
415, Selenium Web Driver
415, Agile
415, Scrum
416,PHP
416, Zend Framework
416, Laravel
416, Symfony
416, Yii
416, Lumen
416, Silex
416, HTML5
416, CSS3
416, SASS
416, JavaScript
416, REST API
416, TDD
416, Mock
416, Stub
416, Redis
416, Memcached
416, AWS
416, PubNub
416, Git
417,Java
417, Groovy
417, Spring
417, Grails
417, Ratpack
417, Elasticsearch
417, MySQL
417, Postgres
417, Restful APIs
417, AngularJS
417, AWS
417, CloudFront
417, S3
417, OpsWorks
417, IntelliJ
417, Git
417, AWS
418,Android
418, Dagger
418, rxJava
418, CI/CD
418, Mobile UI/UX
419,Android
419, Dagger
419, rxJava
419, CI/CD
419, Mobile UI/UX
420,Swift
420, Objective-C
420, CI/CD
420, Mobile UI/UX
421,HTML5
421, CSS3
421, JavaScript
421, Webpack
421, Node.js
421, Universal
421, React
421, Angular
421, PHP
422,Swift
422, Objective-C
422, CI/CD
422, Mobile UI/UX
423,
424,Ruby on Rails
424, CRM
425,Java
425, Agile
426,Python
426, AWS
426, Spark
427,Ethernet
427, WLAN
427, TCP/IP
427, VPN
427, Microsoft Exchange
428,Java
428, JavaScript
428, Python
429,Puppet
429, Ansible
429, JSON
429, Terraform
429, Jenkins
429, Docker
429, Kubernetes
429, LXC/LXD
429, AWS
429, Google Compute Engine
429, Azure
429, OpenStack
430,Python
431,Xcode
431, Swift
431, Cocoa Touch & iOS
431, Objective-C
431, HTTP
431, REST
431, JSON
431, MVC/MVVM 
432,TCP/IP
432, DNS
432, DHCP
432, LAN/WAN
432, Microsoft Exchange Server
432, Ofiice 365
433,PostgreSQL
433, Python 3
433, Django
433, Rest
433, React
433, Docker
433, AWS
433, Selenium
434,R
434, Python
434, Google Cloud Platform
435,Linux / Unix
435, Golang
435, Git
436,Ruby on Rails
436, PostgreSQL
436, MySQL
436, HTTP
436, REST
436, Json
436, XML
436, JavaScript
436, Puppet
436, Chef
436, Ansible
436, NodeJS
436, Webpack
436, Brunch
436, Rollup
436, Browserify
436, VueJS
436, React
436, Angular
436, Rspec
437,JavaScript
437, Scrum
437, Kanban
438,TCP/IP
438, DNS
438, SSL
438, IPTables
438, Docker
438, Kubernetes
438, Ansible
438, Puppet
438, Chef
439,React Native
439, OS 
439, Android
440,Java
440, Linux
441,Java
441, Scala
441, AKKA
441, Play Framework
441, Flink
441, REST APIs
441, MQTT
442,JavaScript
442, Angular.js
442, Node.js
442, React
442, React native
442, Python
442, AWS
442, HTML
442, CSS3
442, CSS4
442, ES2015
442, ES2016
442, Grunt
442, Gulp
442, Bower
442, npm
442, Webpack
443,REST APIs
443, Swagger
443, Akka HTTP
443, Kafka
443, Spark
443, Flink
443, PostgreSQL
443, Cassandra
443, Elasticsearch
443, Docker
443, Jenkins
443, AWS
443, JVM
444,Swagger
444, Koa
444, Kafka
444, MQTT
444, OAuth 2.0
444, PostgreSQL
444, Cassandra
444, Elasticsearch
444, Docker
444, Jenkins
444, AWS
445,Java
445, JavaScript
445, Node.js
445, C
445, Python
445, Perl
445, Shell
446,iOS
446, Android
446,  ObjectiveC
446, Java
446, ReactNative
446, Fabric
447,Ruby
447, AWS
447, GitLab
447, Jenkins
447, Capybara
447, Selenium
447, Scrum
447, LeSS
447, Kanban
448,EC2
448, RDS
448, IAM
448, DynamoDB
448, S3
448, Ubuntu/Debian
448, GoLang
448, Apache
448, HAproxy
448, NGINX
448, FPM
448, MySQL
448, Python
448, Ruby
448, Node
449,Google GSuite
450,UNIX
450, TCP/IP
450, Golang
451,
452,
453,Ruby
453, Scala
453, Go
453, Java
453, Postgres
453, MySQL
453, Redis
453, Cassandra
453, REST
453, HTTP
453, TCP/IP
454,Ruby
454, REST
455,C / C++
455, I2C
455, SPI
455, Uart
455, USB
455, Bluetooth
455, Makefile
455, Shell-scripting
455, Python
455, QT
456,HTML5
456, CSS3
456, JavaScript
456, REST
457,PHP5
457, MySQL
457, NoSQL
457, Symfony 2
458,C++
458, C#
458, Java
458, MySQL
458, PostgreSQL
458, SOAP
458, RESTFul
458, XML
458, JSON
458, Scrum
458, Kanban
458, Express
458, CouchDB
458, Elasticsearch
458, Docker
459,ElasticSearch
459, MySQL
459, Grails
459, Spring
459, Spring-Boot
459, Hibernate
459, Apache Tomcat
459, AWS
459, RestAPI
459, Scrum
459, Kanban
460,Bootstrap
460, Backbone
460, React
460, LESS
460, Babel
460, JavaScript
461,HTML
461, CSS
461, JavaScript
461,  AngularJS
462,ElasticSearch
462, MySQL
462, Grails
462, Spring
462, Spring-Boot
462, Hibernate
462, Apache Tomcat
462, AWS
462, RestAPI
462, Scrum
462, Kanban
463,AngularJS
463, HTML5
463, CSS3
463, Webpack
463, Require.js
463, REST
463, Grunt
463, Gulp
463, Bower
463, Npm
463, Yarn
464,Python
464, Ruby
464, Scala
464, Ansible
464, Chef
464, Puppet
464, Shell
464, Linux
464, Git
465,Scala
465, Python
465,  Luigi
465, Jenkins
465, Git
466,JavaScript
466, NodeJS
466, ES6
466, Angular
466, Ember
466, Backbone
466, React
466, Redux
466, CSS
466, LESS
466, SASS
466, D3.js
466, Chart.js
467,Java
467, Spring
467, PostgreSQL
467, Docker
468,Android
468, iOS
469,JavaScript
469, Marionette
469, Backbone
470,Java
470, Python
470, bash
470, AWS
470, VPC
470, Openstack
470, PostgreSQL
470, Mysql
470, MongoDB
470, Zookeeper
470, NoSQL
470, Big IP
470, AWS ELB
470, Haproxy
470, Kafka
470, ActiveMQ
470, RabbitMQ
470, Jenkins
470, Sonar
470, Puppet
470, Chef
470, Ansible
471,iOS
471, Android
471, Shell
471, Scrum
471, Kanban
472,PHP7
472, MySQL
472, MongoDB
472, RabbitMQ
472, ElasticSearch
472, Docker
472, RESTful APIs
473,PHP
473, HTML5
473, JavaScript
473, SQL
473, Laravel
473, Phalcon PHP
473, AngularJS
473, JQuery
474,Continuous Delivery
474, Continuous Integration
474, UI/UX
475,JavaScript
475, HTML
475, CSS
475, RESTful APIs
475, Scrum
475, React
475, Firebase
475, jQuery
475, Bootstrap
475, ActionCable
476,Java
476, Linux/UNIX
476, jQuery
476, JSON
476, XML
476, JavaScript
476, HTML
476, CSS
477,HTML
477, CSS
477, Sass
477, JavaScript
478,Golang
478, Linux
478, Kafka
478, PostgreSQL
478, Kubernetes
478, Docker
478, CoreOS
478, Terraform
479,HTTPS
479, Restful APIs
479, JavaScript
479, HTML5
479, CSS3
480,ECMAScript 2015
480, React
480, SASS/CSS
480, REST APIs
480, Git
480, JIRA
480, Node.js
480, Ruby on Rails
480, Java
480, AWS
480, Redis
480, PostgreSQL
480, ElasticSearch
481,Java
481, Elixir
481, Go
481, NodeJS
481, PHP
481, Ruby on Rails
481, ECMAScript 2015
481, React
481, SASS/CSS
481, Java
481, Qt
481, JavaScript
481, SQL
481, REST APIs
481, AWS
481, GCP
482,React.js
482, Flux
482, Redux
482, ES2015 JavaScript
482, Node.js
482, HTML5
482, CSS3
482, SASS
482, LESS/PostCSS
483,REST API
483, Scala
483, Docker
483, NoSQL
483, Play
483, Spark
483, Jira
483, Confluence
483, BitBucket
483, Kafka
483, ElasticSearch
483, AWS
484,Xcode
484, Swift
484, Cocoa Touch
484, iOS
484, Objective-C
484, HTTP
484, REST
484, JSON
484, MVC/MVVM 
485,SASS
485, React
485, Angular2
485, Scala
485, Clojure
485, XSS
485, SQL Injection
485, CSRF
485, OWASP Top 10
486,Linux
486, Python
486, React JS
486, React Native
486, Android
486, iOS
487,Java
487, PHP
487, J2EE
487, Spring
487, Azure
487, AWS
487, MySQL
487, ElasticSearch
487, MongoDB
487, RESTful APIs
487, Saltsack
487, Puppet
487, Chef
487, Docker
487, Kubernetes
488,
489,C#
489, JavaScript
489, Visual Basic
489, XML
489, Apex
